No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
3953,TK,RUT,Energy,Oil & Gas Midstream,Bermuda,682120000.0,4.84,-999.0,0.4,0.47,0.93,1.05,1.09,7.18,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.12,0.057,-0.138,-0.0173,0.3511,0.0,0.525,0.0605,0.0116,0.2222,0.1624,6.73,6.34,0.27,0.29,0.3963,0.1028,-0.0898,-0.1379,0.0402,0.2255,0.65,-0.0589,-0.1914,0.497,-0.8897,3.4118,Feb 22/b,7.5,0.0,False,True,5
1472,FARO,RUT,Technology,Scientific & Technical Instruments,USA,424480000.0,-999.0,21.97,-999.0,1.18,1.58,4.41,-999.0,5.08,-999.0,-999.0,-0.11,5.2481,0.8464,-999.0,0.3,-0.017,-0.0483,1.6328,0.0384,0.043,0.981,-0.0238,0.0784,-0.1952,-0.1606,2.31,2.0,0.31,0.33,0.4598,-0.1577,0.0526,-0.0537,0.2521,-0.1601,1.41,0.0215,-0.1899,1.1748,-0.7711,20.1321,Feb 27/a,22.4,514826.0,True,True,3
1740,GILT,-999,Technology,Communication Equipment,Israel,331860000.0,14.03,-999.0,1.4,1.25,1.24,3.17,16.23,1.84,-999.0,0.0,-999.0,-999.0,-999.0,0.0436,0.1,0.0277,0.0411,1.571,0.0694,0.0,0.4926,0.0401,0.0013,0.0906,0.084,1.9,1.6,0.02,0.05,0.3944,0.0883,-0.0762,-0.1235,-0.092,-0.0034,0.58,-0.06,-0.1872,0.2905,-0.9984,1.682,Feb 26/b,5.82,0.0,False,True,4
3910,TEO,-999,Communication Services,Telecom Services,Argentina,906900000.0,18.69,-999.0,-999.0,0.21,0.67,2.31,1.72,3.12,-999.0,-999.0,-2.2,-0.1078,0.9178,-999.0,-999.0,-0.0036,-0.0278,1.0646,0.0001,0.0,0.3874,-0.2618,0.0082,0.0356,0.026,0.45,0.41,0.37,0.53,0.1222,0.0394,-0.0574,-0.072,-0.1644,0.3265,0.83,-0.0282,-0.186,0.8597,-0.7707,16.8647,Nov 09/a,7.22,0.0,False,True,2
1709,GENI,-999,Communication Services,Internet Content & Information,United Kingdom,1440000000.0,-999.0,-999.0,-999.0,3.67,2.49,15.63,-999.0,0.44,-999.0,-999.0,-0.07,0.679,0.5681,-999.0,-999.0,0.453,0.2934,-0.2411,0.2931,0.0,0.5844,-0.0193,0.0345,-0.3039,-0.3005,1.42,1.42,0.01,0.03,0.1552,-0.4469,0.0377,0.0133,0.2532,0.3899,2.01,0.0576,-0.1858,0.938,-0.7268,2.1273,Mar 06/b,6.88,0.0,False,False,3
3926,TGI,RUT,Industrials,Aerospace & Defense,USA,1080000000.0,-999.0,18.73,-999.0,0.8,-999.0,6.64,-999.0,2.12,-999.0,0.0,0.25,-1.0162,61.1,-999.0,0.026,-0.1355,-0.1335,-2.2925,0.0187,0.0068,0.9448,-0.0591,0.0454,-999.0,-0.0553,2.66,1.65,-999.0,-999.0,0.2497,-0.0389,-0.0297,-0.1179,0.2885,0.0924,2.58,-0.0745,-0.1853,1.01,-0.8354,3.6589,Feb 07/b,14.07,126004.0,True,True,4
912,CNDT,RUT,Technology,Information Technology Services,USA,703400000.0,-999.0,-999.0,-999.0,0.19,1.13,1.36,18.51,2.47,-999.0,-999.0,-0.09,-6.0,-999.0,0.0735,-999.0,-0.0697,-0.0335,1.009,0.0713,0.0,0.7745,-0.0312,0.0072,-0.3235,-0.1406,1.91,1.91,1.82,1.94,0.1531,-0.0822,-0.0456,-0.1138,0.102,-0.1667,1.59,-0.0579,-0.1849,0.3958,-0.8568,1.1753,Feb 14/b,3.35,0.0,False,False,2
1925,HMY,-999,Basic Materials,Gold,South Africa,3420000000.0,12.68,5.74,-999.0,1.23,1.85,22.19,26.98,0.25,0.0162,0.0726,-999.0,0.782,0.2558,-999.0,0.0,0.146,-999.0,-999.0,0.0002,0.0,0.2872,0.139,0.0102,0.1468,0.1253,1.19,0.75,0.17,0.17,0.2008,0.097,-0.009,-0.1226,-0.0661,0.8428,1.66,-0.0682,-0.1849,0.8838,-0.71,9.3962,Feb 28/b,5.51,0.0,False,True,2
3351,QTRX,RUT,Healthcare,Medical Devices,USA,888250000.0,-999.0,-999.0,-999.0,7.62,2.51,2.71,-999.0,8.66,-999.0,-999.0,-0.31,0.6864,-0.1983,0.2063,-999.0,0.3161,0.1759,0.7826,0.0958,0.0049,0.8412,-0.0741,0.033,-0.1061,-0.0984,10.84,10.27,0.11,0.12,0.5639,-0.3303,-0.0892,-0.0059,-0.0229,1.1365,1.3,-0.0565,-0.1842,1.3433,-0.7464,2.7211,Feb 29/b,23.48,438543.0,True,False,5
682,BYON,RUT,Consumer Cyclical,Internet Retail,USA,1460000000.0,-999.0,245.18,-999.0,0.94,4.05,4.82,-999.0,6.64,-999.0,-999.0,-0.78,0.179,1.0816,0.0008,-999.0,0.0249,-0.0505,-8.6315,0.0191,0.2816,0.7648,-0.1173,0.1074,-0.6126,-0.7807,1.51,1.45,0.1,0.11,0.1895,-0.1972,0.2059,0.4115,0.956,0.6165,3.74,0.2637,-0.1842,1.337,-0.7507,11.664,Feb 20/a,32.04,3029490.0,True,True,5
2169,IVZ,S&P 500,Financial,Asset Management,USA,6870000000.0,-999.0,8.1,-999.0,1.19,0.65,3.56,6.02,4.3,0.0554,0.4921,0.38,0.1185,0.1173,-999.0,0.1399,0.0258,-0.0565,-5.0171,0.0209,0.6209,0.8517,0.0537,0.0176,-0.0065,-0.0144,-999.0,-999.0,0.59,0.59,0.6526,-0.0577,-0.0186,-0.0683,0.1104,-0.1248,1.43,-0.0793,-0.1828,0.2252,-0.7008,1.4367,Jan 23/b,15.29,0.0,False,True,4
3542,SAR,-999,Financial,Asset Management,USA,321430000.0,12.19,6.5,-999.0,2.32,0.86,6.84,-999.0,3.45,0.1195,-999.0,0.95,-0.483,1.8088,-0.068,-999.0,0.207,0.38,-1.614,0.06,0.0,0.203,-0.0363,0.0059,0.065,0.03,-999.0,-999.0,2.26,2.26,0.446,0.164,-0.0038,0.0133,-0.0814,-0.1421,1.35,-0.0203,-0.1825,0.0429,-0.7541,3.0802,Jan 09/a,23.6,0.0,False,True,3
3745,SPR,-999,Industrials,Aerospace & Defense,USA,3420000000.0,-999.0,14.42,-999.0,0.57,-999.0,4.16,-999.0,7.1,-999.0,-999.0,-0.36,1.0218,22.313,-999.0,0.085,0.0315,0.3733,1.2178,0.0078,0.0,0.9309,0.0376,0.106,-5.4353,-0.1756,1.71,0.9,-999.0,-999.0,0.0313,-0.1046,0.0075,0.1024,0.1272,-0.1298,1.75,0.0162,-0.1806,1.0137,-0.7196,3.1317,Feb 06/b,29.5,0.0,False,False,3
1304,EGY,RUT,Energy,Oil & Gas E&P,USA,451140000.0,13.55,4.71,6.78,1.12,1.02,4.36,12.19,0.98,0.0632,0.1774,0.16,-0.7081,1.092,0.3558,0.02,0.5859,0.4888,-0.5013,0.0169,0.0051,0.5302,-0.0256,0.0224,0.1097,0.0648,1.31,1.25,0.18,0.2,0.3183,0.0841,0.0,-0.0381,-0.0571,-0.0654,1.23,-0.0244,-0.1782,0.2222,-0.7232,33.3271,Nov 07/a,4.29,0.0,False,True,5
4017,TRUE,RUT,Communication Services,Internet Content & Information,USA,303600000.0,-999.0,38.42,-999.0,1.91,1.89,2.22,-999.0,1.5,-999.0,-999.0,-0.03,0.8984,4.1515,-0.1487,-999.0,-0.1419,0.1261,0.8981,0.2231,0.0,0.694,-0.0399,0.0112,-0.2784,-0.2904,5.63,5.63,0.07,0.09,0.7886,-0.3136,-0.1395,-0.0902,0.1978,0.3704,1.65,-0.0427,-0.1778,0.892,-0.8668,1.5615,Feb 21/b,3.33,0.0,False,True,2
4316,WKME,-999,Technology,Software - Application,Israel,831320000.0,-999.0,36.72,-999.0,3.11,3.28,3.13,50.72,3.01,-999.0,-999.0,0.02,2.7751,0.6991,0.0055,-999.0,0.2678,0.0467,0.4544,0.7547,0.0,0.1421,0.016,0.015,-0.23,-0.2204,1.94,2.08,0.03,0.03,0.8348,-0.2215,-0.0673,-0.1229,0.0386,-0.0552,-0.12,-0.0755,-0.1766,0.2046,-0.7263,0.3712,Feb 21/b,9.42,0.0,False,False,4
2244,KFS,RUT,Consumer Cyclical,Auto & Truck Dealerships,USA,246970000.0,7.68,-999.0,0.77,2.35,7.58,8.39,-999.0,1.04,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.1,0.1531,-0.0714,-1.0247,0.2817,0.0018,0.4504,0.0024,0.0252,0.8873,0.401,-999.0,-999.0,1.33,1.33,0.4286,0.2803,0.0151,-0.0124,0.2075,-0.0521,-0.12,0.0237,-0.1764,0.3968,-0.9081,5.9286,Aug 08/a,8.73,114457.0,True,True,3
754,CCO,RUT,Communication Services,Advertising Agencies,USA,822320000.0,-999.0,-999.0,-999.0,0.35,-999.0,3.23,-999.0,0.53,-999.0,-999.0,-0.17,0.662,0.4038,0.0815,0.07,-0.0319,-0.1086,-0.6476,0.134,0.0,0.8887,0.0332,0.061,-999.0,-0.086,1.08,1.08,-999.0,-999.0,0.3501,-0.1283,0.0559,-0.0659,0.2879,0.0968,2.9,-0.0248,-0.1727,0.7172,-0.7948,3.6897,Feb 26/b,1.7,0.0,False,False,4
1146,DESP,-999,Consumer Cyclical,Travel Services,Argentina,562170000.0,-999.0,12.85,-999.0,0.87,-999.0,2.21,75.16,3.86,0.0135,-999.0,0.15,1.3988,0.3957,-999.0,-999.0,0.3565,0.2236,1.0,0.1637,0.0,0.6441,-0.0082,0.0042,-999.0,-999.0,0.8,0.8,-999.0,-999.0,0.6704,0.0045,-0.0047,-0.0995,0.0442,0.377,2.01,-0.0609,-0.1714,0.735,-0.7673,0.9167,Nov 09/a,8.51,0.0,False,False,3
1704,GEG,-999,Financial,Asset Management,USA,63260000.0,6.81,-999.0,0.34,5.72,0.89,0.52,-999.0,3.88,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.2,1.56,0.5003,-1.0161,0.1343,0.1563,0.5913,0.0144,0.0001,-0.0534,0.0699,19.51,19.51,0.95,0.95,-0.1423,0.8326,0.005,0.0526,-0.005,-0.0826,1.14,0.0477,-0.1701,0.2579,-0.9997,0.5267,Feb 13/a,2.0,1143037.0,True,True,6
965,CPG,-999,Energy,Oil & Gas E&P,Canada,4480000000.0,-999.0,6.83,-999.0,1.74,0.89,132.81,6.37,0.05,0.044,0.1032,0.31,-1.1119,5.8932,-999.0,-0.01,0.1879,-0.0882,-2.796,0.0742,0.0,0.3932,-999.0,0.0165,0.0108,-0.1055,1.29,1.29,0.46,0.54,0.4125,-0.2534,0.0185,0.0916,0.0347,0.0302,2.24,0.0683,-0.1659,0.2858,-0.8556,13.1787,Feb 29/b,7.15,0.0,False,True,4
1058,CULP,-999,Consumer Cyclical,Textile Manufacturing,USA,62350000.0,-999.0,15.15,-999.0,0.27,0.75,3.86,-999.0,1.3,-999.0,-999.0,-0.19,0.7198,1.4583,-999.0,0.09,-0.054,0.0059,0.8037,0.1161,0.0228,0.5768,-0.0138,0.0011,-0.2091,-0.2256,2.13,1.06,0.03,0.06,0.1055,-0.0847,0.0081,-0.0196,-0.006,-0.1055,1.3,-0.0506,-0.1657,0.1905,-0.8669,3.1887,Dec 04/a,5.0,183147.0,True,True,4
3456,RMR,RUT,Real Estate,Real Estate Services,USA,404880000.0,6.99,13.03,-999.0,0.42,1.68,2.0,3.79,12.11,0.066,0.4652,0.34,-0.5161,0.1239,-0.103,-999.0,0.229,0.0436,0.1022,0.1454,0.0,0.7376,-0.0045,0.0107,0.2552,0.2107,-999.0,-999.0,0.13,0.15,0.1708,0.0587,-0.0012,-0.077,0.0377,-0.1492,1.29,-0.0755,-0.1656,0.1655,-0.7082,1.4051,Feb 08/a,24.23,0.0,False,True,2
3261,PRCH,-999,Technology,Software - Application,USA,302540000.0,-999.0,-999.0,-999.0,0.8,-999.0,0.77,1.67,3.95,-999.0,-999.0,-0.21,0.0206,0.426,-999.0,-999.0,0.6985,0.719,0.9325,0.233,0.113,0.5054,-0.1374,0.1212,-4.283,-0.4216,1.01,1.01,-999.0,-999.0,0.4583,-0.4395,0.0813,0.2645,0.9742,0.1461,2.08,0.1378,-0.1639,5.1818,-0.8887,5.1818,Mar 07/a,3.06,1404127.0,True,False,5
34,ACCO,RUT,Industrials,Business Equipment & Supplies,USA,525910000.0,-999.0,4.4,-999.0,0.29,0.67,7.92,4.58,0.7,0.0542,-999.0,0.01,-0.0092,0.1667,-999.0,0.1,-0.004,-0.0216,-4.1684,0.0394,0.0,0.8498,-0.0474,0.0228,-0.0273,-0.0125,1.58,0.97,1.22,1.29,0.3012,-0.0119,-0.1398,-0.105,0.0492,-0.0229,1.64,-0.0941,-0.1631,0.2899,-0.8062,7.5231,Feb 22/a,5.54,0.0,False,True,1
3093,PBI,RUT,Industrials,Integrated Freight & Logistics,USA,681410000.0,-999.0,29.69,-999.0,0.21,-999.0,1.09,-999.0,3.53,0.0518,0.9597,-0.04,-1.625,6.2,-999.0,0.06,0.0074,-0.0408,-36.8531,0.1274,0.0,0.6117,-0.0242,0.0662,0.1097,-0.1893,0.98,0.94,-999.0,-999.0,0.3129,-0.1181,0.0105,-0.1187,-0.0446,-0.1267,2.15,-0.0641,-0.1627,0.3786,-0.9462,1.6555,Feb 01/b,3.86,0.0,False,True,3
1562,FLWS,RUT,Consumer Cyclical,Specialty Retail,USA,653390000.0,-999.0,23.98,-999.0,0.34,1.3,2.09,6.82,4.84,-999.0,-999.0,-0.24,-0.131,1.3151,-999.0,0.2,0.1312,-0.0844,-0.2436,0.564,0.0014,0.3812,-0.022,0.1052,-0.1163,-0.0777,1.59,1.12,0.58,0.63,0.3627,-0.0324,-0.025,-0.0586,0.1657,0.012,1.66,-0.0153,-0.1621,0.6954,-0.7443,10.9176,Feb 01/b,10.13,314490.0,True,True,4
4238,VSTA,-999,Consumer Defensive,Education & Training Services,Brazil,315460000.0,-999.0,10.77,-999.0,1.12,0.35,4.29,10.41,0.89,-999.0,-999.0,0.17,0.8764,1.1706,-0.3143,0.0516,0.0681,0.4684,0.1183,0.7796,0.0,0.1696,0.0036,0.0011,-0.017,-0.0152,1.05,0.79,0.08,0.2,0.6182,-0.0525,-0.0458,-0.0576,-0.0541,-0.0505,0.15,-0.0722,-0.1611,0.2514,-0.8292,0.7349,Nov 08/a,3.82,0.0,False,False,3
685,BZH,RUT,Consumer Cyclical,Residential Construction,USA,954720000.0,5.99,5.38,1.5,0.44,0.85,6.9,57.83,4.39,-999.0,0.0,0.91,-0.095,0.2049,-999.0,0.04,0.0102,-0.1306,-0.1215,0.074,0.0,0.8665,-0.0059,0.0406,0.1497,0.0739,8.73,0.82,0.88,0.89,0.201,0.0726,0.0338,-0.0712,0.1674,1.0398,2.24,-0.0333,-0.1575,1.2323,-0.9263,24.225,Feb 01/a,30.27,0.0,False,True,3
1156,DHC,RUT,Real Estate,REIT - Healthcare Facilities,USA,803000000.0,-999.0,-999.0,-999.0,0.31,0.34,3.25,-999.0,1.03,0.012,-999.0,-0.28,0.0688,0.2762,-999.0,0.032,0.5511,3.4925,-0.5661,0.1032,0.0,0.7616,-0.0222,0.0227,-0.118,-0.0567,-999.0,-999.0,1.21,1.22,0.4274,-0.1146,0.1096,0.0879,0.6535,2.2115,2.07,0.0839,-0.1566,3.175,-0.8834,4.4754,Feb 26/a,3.34,0.0,False,True,2
624,BRSP,RUT,Real Estate,REIT - Mortgage,USA,878730000.0,-999.0,6.9,-999.0,2.16,0.69,2.43,6.35,2.79,0.1183,2.312,0.23,-0.1918,0.144,0.3865,-999.0,0.0459,0.0025,-5.2833,0.0209,0.0,0.5823,0.0328,0.0124,-0.0119,-0.0051,-999.0,-999.0,1.43,2.14,0.7792,-0.0388,-0.0117,-0.1209,0.0464,-0.0714,1.92,-0.0598,-0.1561,0.3,-0.709,1.748,Feb 21/b,6.76,0.0,False,True,3
1748,GLNG,RUT,Energy,Oil & Gas Midstream,Bermuda,2220000000.0,-999.0,10.5,-999.0,8.0,1.04,2.83,263.37,7.5,0.0471,0.0,0.55,0.5243,-0.1667,-999.0,-999.0,-0.0896,-0.02,-999.0,0.0667,0.0,0.7797,-0.0389,0.0339,0.0238,0.0191,1.95,1.95,0.39,0.55,0.503,0.2069,-0.0176,-0.0582,-0.0235,-0.0623,0.6,-0.0427,-0.1536,0.081,-0.7151,7.551,Feb 29/b,21.21,0.0,False,True,3
2849,NOTV,-999,Healthcare,Diagnostics & Research,USA,169180000.0,-999.0,-999.0,-999.0,0.29,0.67,7.69,41.88,0.85,-999.0,-999.0,-0.34,0.8976,0.3333,-1.8424,-999.0,1.3362,0.1038,0.8249,0.1129,0.0212,0.1837,-0.0915,0.0497,-0.1241,-0.0501,1.74,1.15,1.61,1.69,0.2343,-0.0567,0.0988,0.9014,1.6776,-0.1458,3.05,0.5526,-0.1525,3.0745,-0.8919,9.9333,Feb 07/a,6.56,163981.0,True,True,4
1628,FSP,-999,Real Estate,REIT - Office,USA,238920000.0,-999.0,-999.0,-999.0,1.59,0.34,1.87,-999.0,1.24,0.0173,18.8679,-999.0,-999.0,-999.0,-999.0,-999.0,-0.1331,-0.1414,2.2401,0.2138,0.0034,0.5733,-0.0129,0.0055,-0.0649,-0.0621,-999.0,-999.0,0.09,0.57,0.1149,-0.321,-0.0294,-0.0723,-0.0533,-0.0541,0.8,-0.0652,-0.1507,1.0685,-0.8823,1.0685,Feb 26/a,2.31,157120.0,True,True,3
2836,NNBR,-999,Industrials,Conglomerates,USA,217810000.0,-999.0,-999.0,-999.0,0.44,1.51,10.0,15.51,0.46,-999.0,-999.0,-0.08,-0.4737,-0.0714,0.1475,0.15,-0.0825,-0.0224,-0.5814,0.0809,0.0132,0.5591,-0.0604,0.0339,-0.1754,-0.1315,2.18,1.38,0.89,0.94,0.0436,-0.1094,-0.0316,-0.0295,1.0264,1.3958,3.02,0.0659,-0.1481,3.757,-0.8602,4.5422,Nov 06/a,4.6,118650.0,True,False,4
2587,MITT,-999,Real Estate,REIT - Mortgage,USA,171990000.0,3.76,7.45,-999.0,0.63,0.56,1.37,3.66,4.29,0.1227,0.4286,0.13,0.4773,0.3674,-999.0,-999.0,0.4341,-0.0229,3.1354,0.0757,0.0231,0.2821,-0.0327,0.0048,0.1085,0.0067,-999.0,-999.0,9.08,10.53,0.9281,0.129,-0.0151,-0.0871,0.1442,-0.0593,1.99,-0.0564,-0.1481,0.2178,-0.927,0.67,Feb 22/b,5.87,306155.0,True,True,4
60,ACTG,RUT,Industrials,Business Equipment & Supplies,USA,396560000.0,-999.0,14.18,-999.0,8.64,0.67,0.96,-999.0,4.16,-999.0,-999.0,0.07,0.9641,3.5455,-999.0,0.2,0.5907,-0.3649,-2.4837,0.0211,0.0,0.8671,-0.0381,0.0066,-0.0711,-0.0758,22.6,22.03,0.0,0.01,0.1675,-0.816,-0.0124,-0.0411,0.0877,-0.0681,0.43,0.0003,-0.1472,0.1574,-0.916,3.1354,Nov 13/a,3.97,0.0,False,True,4
3820,STXS,-999,Healthcare,Medical Instruments & Supplies,USA,227270000.0,-999.0,-999.0,-999.0,7.7,12.14,10.05,-999.0,0.28,-999.0,-999.0,-0.07,-0.0692,0.0791,0.042,-999.0,0.0063,0.0185,-0.0014,0.1566,0.0115,0.4676,-0.0202,0.0112,-0.6879,-0.7183,2.73,2.2,0.21,0.23,0.5569,-0.7174,-0.1108,0.3255,0.6627,0.1107,1.33,0.2899,-0.1459,1.1128,-0.9818,4.9787,Mar 04/a,2.81,182015.0,True,False,5
658,BVS,-999,Healthcare,Medical Devices,USA,298480000.0,-999.0,14.19,-999.0,0.59,1.68,11.12,-999.0,0.43,-999.0,-999.0,0.02,-2.768,2.1115,-0.8253,-999.0,0.135,-0.0612,0.9338,0.4349,0.0,0.322,0.0206,0.0235,-0.4706,-0.3228,1.55,0.94,2.18,2.31,0.5999,-0.3621,0.0797,-0.0146,0.1762,2.2466,0.49,-0.0126,-0.1449,4.9257,-0.7623,4.9257,Nov 07/b,4.74,0.0,False,True,1
3973,TNK,RUT,Energy,Oil & Gas Midstream,Bermuda,1880000000.0,3.71,4.29,1.24,1.38,1.23,5.13,3.05,10.74,0.0326,0.0505,3.82,-0.0824,-0.0451,-999.0,0.03,0.202,-0.1471,-0.2392,0.2925,0.0,0.534,0.2911,0.0301,0.3958,0.3048,4.4,4.02,0.1,0.14,0.4198,0.3765,-0.049,-0.071,0.0608,0.2858,-0.28,-0.0164,-0.1447,0.5743,-0.7298,7.1194,Feb 22/b,55.1,0.0,False,True,4
2746,NAT,RUT,Industrials,Marine Shipping,Bermuda,864430000.0,7.37,6.74,1.47,2.34,1.62,11.68,5.37,0.35,0.1026,1.4706,0.12,7.5677,0.1955,-999.0,0.05,0.1252,-0.252,-0.2583,0.0302,0.0,0.4547,0.2349,0.0299,0.224,0.1538,1.81,1.41,0.43,0.48,0.4417,0.3168,-0.0048,-0.0655,-0.0569,-0.0259,-0.09,-0.0375,-0.1429,0.2699,-0.9253,1.9571,Feb 29/b,4.14,0.0,False,True,4
81,ADV,RUT,Communication Services,Advertising Agencies,USA,1230000000.0,-999.0,7.71,-999.0,0.29,1.14,6.58,6.86,0.57,-999.0,-999.0,0.13,-0.3175,0.1395,-999.0,-0.051,0.0886,0.0428,-2.1381,0.9278,0.0011,0.1893,-0.0731,0.2716,-0.8332,-0.5045,1.76,1.76,1.76,1.78,0.0756,-0.3542,-0.0156,-0.137,0.3948,0.6507,1.65,-0.0261,-0.139,2.3451,-0.7284,2.3451,Feb 29/b,3.78,664715.0,True,True,3
2279,KOPN,-999,Technology,Electronic Components,USA,278110000.0,-999.0,-999.0,-999.0,6.32,7.81,12.81,-999.0,0.19,-999.0,-999.0,-0.03,0.254,0.5319,0.1015,0.2,0.1855,-0.0964,0.6626,0.0705,0.0,0.2941,-0.1531,0.0368,-0.5997,-0.5337,2.82,2.26,0.06,0.08,0.3945,-0.4413,0.034,0.2591,0.5283,1.113,2.38,0.1317,-0.1383,1.5851,-0.9513,11.7895,Nov 09/a,2.43,0.0,False,False,4
1121,DBRG,RUT,Real Estate,Real Estate Services,USA,2960000000.0,29.72,-999.0,-999.0,1.97,2.91,8.45,-999.0,2.14,0.0029,0.0521,0.0,-1.0802,0.2886,-999.0,-999.0,0.0134,0.1635,5.9762,0.0106,0.0,0.9451,0.0029,0.1106,0.1342,0.0542,-999.0,-999.0,0.23,0.23,0.5221,0.0805,-0.0082,-0.1061,0.0837,0.4648,1.93,-0.0255,-0.1367,0.8138,-0.8038,2.406,Feb 20/b,18.12,0.0,False,True,2
3838,SWKH,RUT,Financial,Asset Management,USA,205750000.0,13.25,8.13,0.66,5.42,0.74,6.63,19.52,2.48,-999.0,0.0,0.42,0.3214,0.0946,0.3542,0.2,0.1613,-0.3473,-0.3092,0.016,0.0,0.9333,0.0022,0.0044,0.0572,0.0572,-999.0,-999.0,0.0,0.08,0.8106,0.4184,-0.012,-0.0594,-0.0072,-0.1174,0.32,-0.0426,-0.1313,0.0786,-0.9991,2.6578,Nov 09/b,16.46,0.0,False,True,5
3769,SRL,-999,Financial,Capital Markets,China,106110000.0,-999.0,-999.0,-999.0,2.63,0.44,1.58,3.27,4.54,-999.0,-999.0,-999.0,-999.0,-999.0,0.1619,-999.0,-0.1364,-0.7844,-1.1435,0.4909,0.0,0.2953,-0.2735,0.0003,-0.0768,-0.0722,-999.0,-999.0,0.13,0.13,0.6052,-0.4913,-0.089,-0.0971,0.5733,-0.0937,1.25,-0.043,-0.13,0.9299,-0.9357,1.3877,-999,7.16,0.0,False,True,3
2013,IBCP,RUT,Financial,Banks - Regional,USA,498180000.0,8.57,8.35,1.07,1.7,1.23,-999.0,10.05,-999.0,0.041,0.3297,0.65,-0.0677,0.0133,0.1073,0.08,0.1107,0.3127,-0.0837,0.0448,0.0,0.802,-0.0176,0.0119,0.1571,0.1107,0.16,-999.0,0.32,0.32,-999.0,0.201,-0.0263,-0.0907,0.1202,0.0802,0.96,-0.0543,-0.1272,0.6044,-0.9166,22.905,Jan 25/b,23.91,0.0,False,True,4
1860,HBI,RUT,Consumer Cyclical,Apparel Manufacturing,USA,1840000000.0,-999.0,8.58,-999.0,0.33,4.37,8.94,3.55,0.59,-999.0,-999.0,-0.06,6.206,0.4102,-999.0,-0.124,-0.0332,-0.1198,1.1856,0.0103,0.0,0.8708,-0.0619,0.1002,-0.0434,-0.0044,1.64,0.65,8.56,8.96,0.3472,-0.0031,0.1419,0.1296,0.4251,-0.0421,1.57,0.1869,-0.1225,0.4774,-0.8497,3.07,Feb 15/b,5.23,0.0,False,True,0
2367,LFMD,-999,Healthcare,Health Information Services,USA,313600000.0,-999.0,-999.0,-999.0,2.31,-999.0,20.51,277.52,0.39,-999.0,-999.0,-0.14,0.5465,0.5955,-0.6117,-999.0,1.0652,0.2293,0.2319,0.2269,0.0151,0.3184,-0.0227,0.0792,-7.1995,-5.0436,0.77,0.65,-999.0,-999.0,0.8174,-0.2349,0.1236,0.3629,0.1544,3.5455,1.41,0.1924,-0.1218,6.0175,-0.7577,52.3333,Mar 11/a,8.0,0.0,False,False,4
3353,QUAD,RUT,Industrials,Specialty Business Services,USA,310320000.0,-999.0,4.94,-999.0,0.1,2.53,5.87,4.04,1.01,0.0084,0.0,0.02,0.4231,0.6216,-999.0,0.05,-0.0648,-0.1099,-1.6304,0.444,0.0,0.3433,-0.1144,0.056,-0.3789,-0.098,0.74,0.52,3.73,5.23,0.1514,-0.0187,0.0085,0.0422,0.2406,0.1537,1.66,0.0823,-0.1215,1.2127,-0.8683,1.965,Feb 20/a,5.93,0.0,False,True,0
929,CNX,RUT,Energy,Oil & Gas E&P,USA,3160000000.0,2.3,9.59,0.06,2.1,0.74,7178.98,23.37,0.0,-999.0,0.0,0.43,-0.1634,0.3721,0.1928,0.416,0.1615,-0.5453,-0.4922,0.0338,0.0349,1.0469,-0.0629,0.2237,0.4772,0.275,0.51,0.49,0.45,0.54,0.3438,1.1597,-0.0109,0.0156,-0.0239,0.3504,1.33,0.0318,-0.1211,0.4492,-0.7905,4.4955,Jan 29/b,20.81,-810.0,False,True,6
1057,CULL,-999,Financial,Banks - Regional,USA,77650000.0,18.66,-999.0,-999.0,3.75,0.74,-999.0,21.63,-999.0,0.0112,0.2036,-999.0,-999.0,-999.0,-0.1015,-999.0,0.0475,0.1714,0.1524,0.3129,0.0031,0.1213,0.0819,0.0007,0.0402,0.0295,0.79,-999.0,0.35,0.35,-999.0,0.1941,0.0024,-0.0433,0.0314,0.0128,-999.0,-0.006,-0.1197,0.0465,-0.7675,0.1259,-999,10.7,71685.0,False,True,5
2354,LE,RUT,Consumer Cyclical,Apparel Retail,USA,299400000.0,-999.0,86.55,-999.0,0.2,1.2,7.75,3.46,1.23,-999.0,-999.0,0.27,0.6053,1.7333,-999.0,0.2,0.0201,-0.1247,-23.8927,0.643,0.0002,0.3124,-0.0798,0.0686,-0.3939,-0.2081,1.86,0.41,1.4,1.48,0.3794,-0.0843,0.0053,0.0248,0.4021,0.2158,2.97,0.0354,-0.1193,0.592,-0.8308,1.3506,Dec 05/b,9.52,28198.0,False,True,2
