No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
3994,TRUE,Communication Services,Internet Content & Information,USA,339520000.0,-999.0,-999.0,-999.0,2.2,2.12,1.6,-0.2997,-0.173,0.0,0.7044,-0.0418,3.54,-0.3513,4.97,0.12,-0.4284,0.1782,-0.008,1.125,-0.8504,1.8769,3.74,0.0,False,True,3
2303,KT,Communication Services,Telecom Services,South Korea,7010000000.0,7.88,7.48,3.15,0.35,0.57,6.94,0.1857,-0.016,0.0,0.212,-0.0532,2.72,0.0769,1.1,0.68,0.0456,0.0833,-0.0084,0.2889,-0.8218,1.1366,14.23,0.0,False,True,5
796,CFBK,Financial,Banks - Regional,USA,142940000.0,8.13,-999.0,-999.0,1.37,0.76,-999.0,0.7032,0.3948,0.0022,0.2419,-0.0136,1.08,0.1214,-999.0,0.86,0.1669,0.1771,-0.0095,0.4838,-0.956,2.6017,21.79,100002.0,True,True,6
50,ACR,Real Estate,REIT - Mortgage,USA,85620000.0,-999.0,4.58,-999.0,0.4,0.2,11.86,-999.0,0.3434,0.0509,0.3611,-0.0473,0.48,0.0301,-999.0,4.07,-0.0288,0.1025,-0.0127,0.5287,-0.9553,2.5509,10.12,724526.0,True,True,3
1117,DB,Financial,Banks - Regional,Germany,27790000000.0,5.62,5.08,4.2,0.51,0.42,-999.0,0.7165,-0.0631,0.0,0.2727,-999.0,4.86,0.0815,-999.0,2.17,0.0863,0.0609,-0.0136,0.5627,-0.888,1.7715,13.83,0.0,False,True,3
3052,PAGS,Technology,Software - Infrastructure,Brazil,4470000000.0,14.15,10.96,1.28,1.48,1.68,1.84,0.1336,0.3005,0.0,0.5331,0.013,3.39,0.1322,1.43,0.95,0.1027,0.1559,-0.0153,0.9452,-0.7855,0.9452,13.48,0.0,False,True,6
2684,MTG,Financial,Insurance - Specialty,USA,5490000000.0,7.97,7.86,2.58,4.76,1.14,-999.0,0.0688,0.0062,0.0,0.9499,0.0067,5.35,0.1533,-999.0,0.13,0.6172,0.0486,-0.0222,0.6298,-0.7491,29.0881,19.81,0.0,False,True,5
2783,NGL,Energy,Oil & Gas Midstream,USA,767830000.0,-999.0,19.4,-999.0,0.1,1.53,0.02,0.1237,-0.0619,0.0,0.2828,-0.0443,5.61,0.053,1.0,2.05,-0.0082,0.1628,-0.0251,2.6604,-0.8742,4.82,5.82,0.0,False,True,2
1121,DBRG,Real Estate,Real Estate Services,USA,3260000000.0,-999.0,-999.0,-999.0,2.24,3.64,3.3,0.0064,0.0876,0.0,0.9252,0.0029,9.27,0.0487,-999.0,1.91,0.0019,0.1264,-0.0297,0.998,-0.7838,2.7519,19.96,0.0,False,False,3
2347,LCUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,191490000.0,-999.0,12.54,-999.0,0.28,0.85,0.29,-999.0,0.0137,0.0,0.353,-0.0027,0.82,-0.0339,1.12,1.38,-0.0114,0.284,-0.0298,1.0371,-0.7083,8.0515,8.78,0.0,False,True,4
2549,MFIC,Financial,Asset Management,USA,897890000.0,10.36,8.12,1.08,3.35,0.9,0.66,-0.215,-0.075,0.0,0.301,0.0484,7.14,0.087,-999.0,1.44,0.324,0.0052,-0.0323,0.3244,-0.8043,1.7326,13.76,0.0,False,True,3
1655,FUSB,Financial,Banks - Regional,USA,60810000.0,7.78,-999.0,-999.0,1.08,0.66,-999.0,0.2887,0.0626,0.0039,0.1764,-0.0111,0.54,0.0966,-999.0,0.23,0.1511,0.0725,-0.0327,0.6213,-0.7048,2.4305,10.36,25690.0,False,True,6
3785,STNE,Technology,Software - Infrastructure,Cayman Islands,5460000000.0,29.4,14.47,0.43,5.47,2.03,3.82,-0.2178,0.4611,0.0,0.7028,0.0082,2.14,0.079,1.27,0.33,0.2044,0.0835,-0.035,1.2509,-0.8086,1.6732,18.21,0.0,False,True,5
1287,EEX,Communication Services,Advertising Agencies,USA,389290000.0,-999.0,17.44,-999.0,1.04,-999.0,3.18,-0.1646,0.1707,0.0,0.1406,-0.1503,4.81,0.0565,1.42,0.97,-0.0464,0.0863,-0.0358,0.8988,-0.748,3.1267,6.19,0.0,False,True,5
1786,GOGL,Industrials,Marine Shipping,Bermuda,2080000000.0,16.95,9.82,-999.0,2.36,1.1,0.5,-999.0,0.2104,0.0,0.2268,-0.0503,2.95,0.0646,1.08,0.82,0.1396,0.0841,-0.0358,0.5109,-0.9562,3.131,10.41,0.0,False,True,5
1588,FONR,Healthcare,Diagnostics & Research,USA,130220000.0,12.26,-999.0,-999.0,1.29,0.81,7.89,-0.157,0.0396,0.0,0.5004,-0.0207,0.52,0.0729,8.88,0.23,0.1077,0.0167,-0.0383,0.6364,-0.936,31.0161,19.85,0.0,False,True,6
2860,NRP,Energy,Thermal Coal,USA,1240000000.0,8.43,-999.0,-999.0,4.15,2.5,1.46,0.276,0.2113,0.0007,0.2865,0.0157,6.92,0.4888,1.14,0.38,0.6366,0.1036,-0.0387,1.1945,-0.7571,19.8859,98.05,222795.0,True,True,6
4218,VTEX,Technology,Software - Application,United Kingdom,1520000000.0,-999.0,181.0,-999.0,8.15,6.17,1.13,-999.0,0.3789,0.0,0.1083,-0.071,0.22,-0.0658,3.92,0.02,-0.0925,0.1132,-0.0406,1.4815,-0.759,2.0226,8.04,0.0,False,False,4
808,CGNT,Technology,Software - Infrastructure,Israel,498220000.0,-999.0,-999.0,-999.0,1.64,2.65,1.05,-999.0,-0.062,0.0,0.6626,-0.047,0.57,-0.1997,1.15,0.03,-0.1322,0.1892,-0.0419,1.398,-0.8137,2.0716,7.08,0.0,False,True,3
1714,GEOS,Energy,Oil & Gas Equipment & Services,USA,203660000.0,16.64,-999.0,0.45,1.64,1.52,2.53,-999.0,0.1195,0.0,0.5334,-0.1112,1.53,0.096,2.9,0.01,0.098,0.1608,-0.0444,2.2257,-0.8656,3.7046,15.29,0.0,False,True,4
3903,TGI,Industrials,Aerospace & Defense,USA,1270000000.0,-999.0,19.93,-999.0,0.9,-999.0,2.21,-999.0,-0.1355,0.0074,0.9202,-0.0588,3.29,-999.0,1.47,-999.0,-0.0186,0.1876,-0.0446,1.3571,-0.807,4.4636,16.5,285578.0,True,True,4
3951,TNP,Energy,Oil & Gas Midstream,Greece,729450000.0,2.13,2.62,0.21,0.78,0.45,13.04,-999.0,0.1572,0.0,0.174,0.2353,1.34,0.2423,1.49,0.96,0.355,0.0832,-0.0469,0.5882,-0.874,2.6471,24.17,0.0,False,True,6
3938,TME,Communication Services,Internet Content & Information,China,6310000000.0,21.28,17.81,9.13,1.57,1.91,4.37,0.232,0.1115,0.0,0.5576,-0.0164,1.73,0.0962,2.46,0.11,0.1684,0.0373,-0.0543,0.5895,-0.7191,2.0712,9.06,0.0,False,True,6
2441,LTRX,Technology,Communication Equipment,USA,244860000.0,-999.0,9.55,-999.0,1.85,3.18,0.52,-999.0,0.265,0.0014,0.3984,0.1506,1.02,-0.1176,1.09,0.39,-0.0696,0.097,-0.0547,0.8665,-0.9115,7.2125,6.57,53350.0,False,False,4
3928,TK,Energy,Oil & Gas Midstream,Bermuda,796720000.0,5.64,-999.0,0.47,0.52,1.14,5.63,-999.0,0.0135,0.0,0.4974,0.0606,1.12,0.2393,4.34,0.35,0.1016,0.1574,-0.0555,0.8307,-0.8711,4.1529,8.76,0.0,False,True,5
1609,FREE,Consumer Defensive,Packaged Foods,USA,171400000.0,-999.0,18.75,-999.0,0.32,0.69,0.57,-999.0,0.2984,0.0,0.5187,-0.0178,8.45,-0.3235,1.05,1.83,-0.169,0.1379,-0.0599,0.9139,-0.7324,0.9139,4.0,0.0,False,True,4
1235,DSP,Technology,Software - Application,USA,138000000.0,-999.0,-999.0,-999.0,0.65,2.13,13.06,-0.1799,0.19,0.0,0.465,-0.0232,6.11,-0.1015,3.6,0.41,-0.0294,0.256,-0.0603,1.4262,-0.8716,1.819,8.88,0.0,False,False,4
3051,PAGP,Energy,Oil & Gas Midstream,USA,3150000000.0,19.71,10.12,-999.0,0.06,2.06,1.33,-999.0,0.21,0.0118,0.905,0.0144,5.49,0.125,0.84,5.41,0.0039,-0.001,-0.0604,0.3588,-0.8131,4.2697,16.02,1006694.0,True,True,2
2281,KOPN,Technology,Electronic Components,USA,267810000.0,-999.0,-999.0,-999.0,6.09,7.52,0.19,0.1015,0.1855,0.0,0.2689,-0.1531,1.58,-0.5997,2.26,0.08,-0.4413,0.2793,-0.064,1.4894,-0.9531,11.3158,2.34,0.0,False,False,5
273,AQST,Healthcare,Drug Manufacturers - Specialty & Generic,USA,175610000.0,-999.0,-999.0,-999.0,3.65,-999.0,0.37,-0.1973,-0.0754,0.0,0.3461,-0.0398,3.26,-999.0,1.47,-999.0,-0.252,0.1787,-0.0641,2.6528,-0.8729,3.2557,2.63,0.0,False,False,4
4144,VEON,Communication Services,Telecom Services,Netherlands,1420000000.0,-999.0,-999.0,-999.0,0.38,1.33,34.29,-999.0,-0.1746,0.0,0.2145,-0.3295,1.13,1.1228,0.97,4.55,0.3368,0.0299,-0.0657,0.4161,-0.981,2.3633,20.18,0.0,False,True,2
2367,LFT,Real Estate,REIT - Mortgage,USA,123790000.0,10.3,6.02,-999.0,1.29,0.68,0.95,0.1205,0.0612,0.0011,0.238,-0.008,0.28,0.069,-999.0,4.96,0.1248,0.0313,-0.0669,0.549,-0.8044,1.7881,2.37,48202.0,False,True,5
1739,GIFI,Industrials,Metal Fabrication,USA,74450000.0,-999.0,228.5,-999.0,0.51,1.04,2.56,0.4123,0.0189,0.0061,0.5896,-0.0285,2.49,-0.3581,3.01,0.0,-0.2139,0.0481,-0.0745,0.5492,-0.9131,0.7116,4.57,39700.0,False,False,5
3709,SPB,Consumer Defensive,Household & Personal Products,USA,2430000000.0,1.76,17.81,0.1,0.83,1.11,60.22,0.1707,-0.0384,0.0711,1.1454,-0.0608,4.11,-0.1237,3.22,0.67,0.6181,0.0347,-0.0751,0.391,-0.8992,9.4356,78.85,4015177.0,True,True,5
3841,TALK,Healthcare,Health Information Services,USA,409370000.0,-999.0,-999.0,-999.0,2.97,3.48,0.75,-999.0,0.5132,0.0,0.3284,-0.0117,2.57,-0.2779,6.6,0.0,-0.2624,0.0605,-0.0755,3.2241,-0.8032,3.7115,2.45,0.0,False,False,4
1105,DAC,Industrials,Marine Shipping,Greece,1450000000.0,2.58,2.57,0.86,1.51,0.5,19.05,0.2074,0.2354,0.0,0.1955,-0.2014,4.53,0.2179,2.78,0.14,0.6032,0.0165,-0.0758,0.4515,-0.8682,28.72,74.3,0.0,False,True,7
4039,TWST,Healthcare,Diagnostics & Research,USA,2110000000.0,-999.0,-999.0,-999.0,8.06,3.38,5.38,-0.0609,0.6013,0.0,1.1191,0.0245,9.71,-0.308,5.51,0.16,-0.7844,0.1501,-0.0793,2.1928,-0.8291,2.1928,36.59,0.0,False,False,4
2473,MAC,Real Estate,REIT - Retail,USA,3340000000.0,-999.0,-999.0,-999.0,3.82,1.37,0.97,-999.0,-0.024,0.0,0.9214,-0.032,7.3,-0.1258,-999.0,1.85,-0.2305,0.065,-0.0808,0.8056,-0.8203,2.5312,15.48,0.0,False,True,1
