No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
1055,CUTR,Healthcare,Medical Devices,USA,53040000.0,-999.0,-999.0,-999.0,0.23,-999.0,9.0,-999.0,0.1467,0.0211,1.0974,-0.0073,3.17,-44.4726,2.81,-999.0,-0.3329,-0.0633,-0.9263,0.9275,-0.9642,0.9275,2.66,346300.0,True,True,5
1263,EBS,Healthcare,Drug Manufacturers - Specialty & Generic,USA,80150000.0,-999.0,1.0,-999.0,0.07,0.11,1.69,-999.0,0.1476,0.0,0.8087,-0.0191,8.81,-0.7414,0.54,1.26,-0.7206,-0.2707,-0.9073,0.088,-0.9888,0.088,1.54,0.0,False,True,3
2498,MAXN,Technology,Solar,Singapore,264690000.0,-999.0,-999.0,-999.0,0.22,1.56,5.25,0.3074,0.0748,0.0,0.5513,0.0042,3.23,-1.1212,0.87,2.56,-0.1356,-0.0493,-0.8711,0.2826,-0.9135,0.2826,5.01,0.0,False,False,3
1103,DADA,Consumer Cyclical,Internet Retail,China,451970000.0,-999.0,7.73,-999.0,0.29,0.48,2.3,0.0039,0.4963,0.0,0.2327,-0.0664,1.3,-0.1508,3.26,0.0,-0.0961,-0.3277,-0.8707,0.2731,-0.9718,0.2731,1.73,0.0,False,False,6
2633,MOND,Consumer Cyclical,Travel Services,USA,196640000.0,-999.0,-999.0,-999.0,0.98,-999.0,0.56,-999.0,0.3557,0.0013,0.2208,-0.4973,17.84,-0.9989,1.1,4.18,-0.3468,-0.1135,-0.8393,0.1927,-0.8651,0.1927,2.29,522720.0,True,False,4
2425,LPSN,Technology,Software - Application,USA,213420000.0,-999.0,35.59,-999.0,0.5,4.59,2.65,-0.5677,0.2004,0.1267,0.6553,-0.0137,3.2,-1.5103,1.15,13.06,-0.2369,-0.1783,-0.8367,0.133,-0.9635,36.7143,2.64,6292761.0,True,False,3
1447,EXFY,Technology,Software - Application,USA,143130000.0,-999.0,31.4,-999.0,0.9,1.51,1.34,-999.0,0.301,0.0361,0.3899,-0.0156,2.43,-0.3945,2.43,0.69,-0.2369,-0.194,-0.8343,0.125,-0.9665,0.125,1.71,643005.0,True,False,4
4146,VERI,Technology,Software - Infrastructure,USA,66650000.0,-999.0,-999.0,-999.0,0.49,3.56,1.94,0.3518,0.5736,0.0099,0.362,0.0124,13.63,-1.4701,0.87,7.58,-0.4792,-0.0497,-0.8212,0.2128,-0.976,0.4713,1.79,101992.0,True,False,3
655,BW,Industrials,Specialty Industrial Machinery,USA,109480000.0,-999.0,49.0,-999.0,0.1,-999.0,0.61,0.6496,-0.0059,0.0959,0.779,0.0589,1.01,-6.5727,1.09,-999.0,-0.1365,-0.1308,-0.8206,0.2826,-0.9949,0.5909,1.23,235454.0,True,True,5
2623,MNY,Communication Services,Internet Content & Information,Singapore,72840000.0,-999.0,-999.0,-999.0,3.6,-999.0,0.38,-999.0,0.0,0.0,0.213,0.2423,0.52,-0.0517,0.04,-999.0,-0.6577,0.0802,-0.8188,1.562,-0.9269,1.562,1.89,0.0,False,False,3
3732,SPWR,Technology,Solar,USA,583070000.0,-999.0,-999.0,-999.0,0.32,1.38,0.61,-999.0,0.0524,0.0,0.5144,1.2859,3.65,-0.2296,0.47,0.86,-0.0705,-0.1861,-0.8168,0.2126,-0.9691,0.3688,3.33,0.0,False,True,3
3962,TPIC,Industrials,Specialty Industrial Machinery,USA,116000000.0,-999.0,-999.0,-999.0,0.07,-999.0,3.99,-999.0,0.1184,0.0181,0.9425,0.1126,3.43,-0.5478,1.44,1.59,-0.1594,-0.0988,-0.8131,0.6718,-0.9665,0.6718,2.72,103841.0,True,False,4
3634,SKIN,Consumer Defensive,Household & Personal Products,USA,354430000.0,-999.0,151.52,-999.0,0.89,3.98,4.26,-999.0,0.4351,0.0049,0.8029,-0.0093,2.16,-0.5113,5.27,8.36,-0.2227,-0.0701,-0.8058,1.0,-0.9105,1.0,2.7,1348188.0,True,True,3
882,CMBM,Technology,Communication Equipment,USA,123410000.0,-999.0,-999.0,-999.0,0.47,0.95,0.99,0.1589,0.0594,0.0023,0.3379,0.0021,1.34,-0.1119,1.36,0.23,-0.055,-0.0824,-0.805,0.2635,-0.9328,0.2635,4.46,200567.0,True,True,6
3169,PIII,Healthcare,Medical Care Facilities,USA,125610000.0,-999.0,-999.0,-999.0,0.11,0.66,0.5,-999.0,0.4723,0.019,0.1964,0.0014,7.83,-0.9498,0.67,0.65,-0.1073,-0.1018,-0.804,0.5565,-0.9348,0.5565,1.09,4211163.0,True,False,4
1131,DDL,Consumer Defensive,Grocery Stores,China,234850000.0,-999.0,19.33,-999.0,0.08,4.34,4.29,-999.0,0.9924,0.0,0.119,0.0366,9.5,-0.1561,0.86,12.33,-0.0023,-0.1529,-0.8029,0.2254,-0.9716,0.2254,1.3,0.0,False,False,2
3188,PLCE,Consumer Cyclical,Apparel Retail,USA,115940000.0,-999.0,3.66,-999.0,0.07,0.98,1.08,-999.0,-0.0177,0.0,0.8556,-0.0868,3.33,-0.4617,0.19,4.67,-0.0475,-0.5853,-0.8027,-0.349,-0.9425,1.1234,9.29,0.0,False,True,2
4005,TSE,Basic Materials,Specialty Chemicals,USA,204860000.0,-999.0,-999.0,-999.0,0.05,-999.0,7.91,-999.0,0.0828,0.1289,0.8595,-0.059,1.96,-2.3662,1.24,-999.0,-0.2102,-0.1333,-0.8014,0.1171,-0.9318,0.1171,5.82,763480.0,True,True,5
2445,LU,Financial,Credit Services,China,1310000000.0,9.8,3.32,-999.0,0.23,0.1,13.89,0.0951,0.1204,0.0,0.1735,-0.105,1.3,0.0104,-999.0,0.46,0.0235,-0.1935,-0.8005,0.0853,-0.9716,0.0853,2.29,0.0,False,True,5
3005,OPI,Real Estate,REIT - Office,USA,187970000.0,-999.0,-999.0,-999.0,0.36,0.14,0.81,-999.0,0.1003,0.0,0.7187,-0.0016,4.33,-0.0193,-999.0,1.9,-0.0495,-0.2811,-0.787,0.1405,-0.9659,0.1405,3.86,0.0,False,True,3
1592,FOSL,Consumer Cyclical,Luxury Goods,USA,57470000.0,-999.0,-999.0,-999.0,0.04,0.2,2.21,0.3874,-0.0853,0.0,0.6628,-0.0806,7.64,-0.4102,1.31,1.57,-0.0928,-0.1554,-0.7801,0.0735,-0.9921,0.0735,1.1,0.0,False,True,4
1696,GDS,Technology,Information Technology Services,China,1070000000.0,-999.0,-999.0,-999.0,0.77,0.38,5.63,-0.1995,0.352,0.0,0.2198,-0.1155,9.48,-0.0567,1.52,2.08,-0.1389,-0.2368,-0.7785,0.1717,-0.9497,0.1717,5.87,0.0,False,False,4
3574,SEDG,Technology,Solar,Israel,4380000000.0,21.14,341.49,-999.0,1.23,1.76,18.1,-0.0272,0.3686,0.0422,0.889,0.0173,2.54,0.0958,2.49,0.29,0.0613,-0.0382,-0.7768,0.2202,-0.802,5.8,77.18,1453082.0,True,True,4
4310,WOOF,Consumer Cyclical,Specialty Retail,USA,691360000.0,-999.0,18.37,-999.0,0.11,0.58,0.53,-999.0,0.0847,0.0003,0.554,-0.0701,3.07,-0.6958,0.25,2.54,-0.1989,-0.1215,-0.7765,0.1004,-0.9171,0.1004,2.58,99924.0,False,True,3
4184,VNET,Technology,Information Technology Services,China,214980000.0,-999.0,-999.0,-999.0,0.21,0.25,2.89,0.0838,0.2019,0.0,0.4194,0.0679,3.88,-0.0409,0.71,2.61,-0.0354,-0.39,-0.7748,0.0791,-0.9663,0.0791,1.5,0.0,False,True,4
119,AHT,Real Estate,REIT - Hotel & Motel,USA,51380000.0,-999.0,-999.0,-999.0,0.04,-999.0,10.32,0.4813,0.1285,0.0,0.374,0.0559,4.73,-999.0,-999.0,-999.0,-0.163,-0.184,-0.7727,0.2006,-0.9986,0.2006,1.49,0.0,False,False,5
1046,CTSO,Healthcare,Medical Devices,USA,53780000.0,-999.0,-999.0,-999.0,1.45,2.44,0.16,-0.1877,0.1521,0.0386,0.3103,-0.0291,5.82,-0.8131,1.36,0.97,-0.6323,-0.1434,-0.7599,0.2262,-0.9896,0.3733,1.03,305002.0,True,False,4
942,COMM,Technology,Communication Equipment,USA,463100000.0,-999.0,2.85,-999.0,0.06,-999.0,2.45,-999.0,0.2325,0.0688,0.9158,-0.002,2.61,-18.3838,1.2,-999.0,-0.2674,-0.0732,-0.7488,0.6297,-0.9489,0.6297,2.18,806850.0,True,False,5
2647,MPW,Real Estate,REIT - Healthcare Facilities,USA,1980000000.0,-999.0,5.0,-999.0,1.44,0.24,0.57,0.1291,0.1966,0.0,0.7617,0.0048,7.78,-0.0041,-999.0,1.23,-0.0254,-0.2036,-0.7481,0.1336,-0.8637,0.1993,3.31,0.0,False,True,4
4027,TUP,Consumer Cyclical,Packaging & Containers,USA,68940000.0,-999.0,-999.0,-999.0,0.05,-999.0,2.47,0.0049,-0.1057,0.0,0.285,-999.0,5.13,-999.0,0.21,-999.0,-0.0136,-0.2174,-0.7479,1.4425,-0.9847,1.4425,1.49,0.0,False,True,4
3867,TCS,Consumer Cyclical,Specialty Retail,USA,65430000.0,-999.0,-999.0,-999.0,0.07,0.28,0.31,-999.0,0.0421,0.0036,0.3972,-0.0158,1.63,-0.6856,0.37,2.5,-0.2564,-0.3407,-0.747,0.3316,-0.9731,0.3316,1.26,131172.0,True,True,3
4092,UP,Industrials,Airports & Air Services,USA,2370000000.0,-999.0,-999.0,-999.0,1.67,3.9,0.35,-999.0,0.5206,-0.0,0.1532,-0.0287,2.35,-2.1772,0.44,2.2,-0.4559,0.077,-0.7405,2.4694,-0.9773,2.4694,3.4,-36051.0,False,False,2
2135,IRBT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,376790000.0,-999.0,-999.0,-999.0,0.41,1.49,6.8,-999.0,0.0305,0.0,0.8076,0.3616,1.29,-0.7984,0.96,0.94,-0.3557,-0.5489,-0.7374,0.1438,-0.9315,0.9313,13.52,-765292.0,False,True,3
2233,KC,Technology,Software - Application,China,629310000.0,-999.0,-999.0,-999.0,0.6,0.64,1.58,-0.1303,0.4278,0.0,0.194,-0.1069,6.05,-0.2943,1.17,0.15,-0.3213,-0.2035,-0.7369,0.0878,-0.9643,0.5056,2.66,0.0,False,False,5
3268,PRPL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,141960000.0,-999.0,-999.0,-999.0,0.28,1.07,0.25,-0.0085,0.2313,0.0015,0.8903,-0.0809,4.23,-0.8785,0.69,1.15,-0.3239,0.3768,-0.7282,1.4674,-0.9672,1.4674,1.35,22182.0,False,True,2
2377,LGO,Basic Materials,Other Industrial Metals & Mining,Canada,119770000.0,-999.0,9.35,-999.0,0.59,0.47,0.63,0.3194,0.052,0.0,0.2284,-999.0,3.62,-0.1288,1.62,0.26,-0.1685,-0.1315,-0.7278,0.0108,-0.9877,1.2262,1.87,0.0,False,True,6
3633,SKIL,Consumer Defensive,Education & Training Services,USA,100070000.0,-999.0,-999.0,-999.0,0.18,0.23,16.95,-999.0,0.0739,0.0121,0.3018,-0.4469,4.7,-0.3149,0.94,1.45,-0.2871,-0.2112,-0.7143,0.0535,-0.9519,0.0535,12.4,85539.0,False,False,3
3127,PETS,Healthcare,Pharmaceutical Retailers,USA,127110000.0,-999.0,109.27,-999.0,0.47,1.12,2.53,-0.6368,-0.0101,0.0658,0.574,-0.0886,9.12,-0.0483,1.64,0.02,-0.0225,-0.1488,-0.7047,0.0927,-0.896,68.8,6.01,451683.0,True,True,3
682,BZUN,Consumer Cyclical,Internet Retail,China,129900000.0,-999.0,30.98,-999.0,0.11,0.24,7.17,-999.0,0.1256,0.0,0.3066,-0.0746,4.17,-0.1223,1.63,0.59,-0.0595,-0.0846,-0.7009,0.2215,-0.9656,0.2215,2.32,0.0,False,True,5
